chr	start	end	transcript_id	Intestine	Testis	Abomasal	Submandibular-gland	Adipose	Retina	Skin	Liver	Ileum	Heart	Horn	Esophagus	Bone	Adrenal-gland	Lung	Muscle	Colon	Jejunum	Uterus	Kindey	Brain	Mammary-gland	Spleen	Rumen
3	111565281	111565422	MSTRG.24913.1	0.0	4.202774	124.720032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.073028	0.0	0.0	0.0	0.0	0.0	0.0
3	111535072	111535196	MSTRG.24914.1	0.0	0.0	63.721004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.646078	0.0	0.0	0.0	0.0	0.0	0.0
3	112007021	112008023	MSTRG.24916.1	0.0	0.0	0.101693	0.0	0.0	0.0	0.0	1.370826	0.0	0.141674	0.0	0.0	0.0	0.0	21.44553	0.0	0.0	0.0	0.209147	0.0	0.0	0.110514	0.549679	0.293096
3	112099235	112101067	MSTRG.24919.19	0.292581	0.0	0.046456	0.525925	0.0	0.0	0.0	0.373751	0.999863	0.050622	8.024696	0.0	0.203275	0.047037	0.456743	0.0	0.052237	0.131238	0.170445	0.0	0.057766	0.084412	0.074856	0.795684
3	112099235	112101067	MSTRG.24919.20	3.705451	0.882719	0.669785	1.148686	0.0	0.6557	0.0	1.83651	0.179054	0.330964	0.367766	0.0	1.900875	1.207709	1.701833	0.0	1.846855	7.7632	1.702361	0.0	2.175121	1.519846	0.527982	0.498388
3	112485444	112485672	MSTRG.24925.1	24.651865	22.864267	17.585787	4.717049	10.904645	9.691538	19.020018	26.222151	8.164248	23.179604	18.849405	37.613495	2.710329	16.573309	12.74319	4.416802	11.759974	12.670865	8.259257	10.388241	56.757481	5.371715	10.656685	20.26252
3	112569865	112569985	MSTRG.24927.1	0.0	0.0	0.0	0.10324	0.0	0.260553	0.0	0.0	0.0	0.0	0.556182	0.0	0.0	0.025217	0.0	0.0	0.0	0.0	0.0	0.0	0.062102	0.0	0.0	0.0
3	112584799	112585031	MSTRG.24929.1	0.821118	5.857537	0.0	0.0	0.0	2.092459	0.0	0.0	1.682296	0.305534	27.572027	0.805832	5.000058	0.168738	0.0	2.434335	0.27835	0.572113	0.957687	0.0	1.232747	0.676061	0.0	2.063356
3	111699524	111699749	MSTRG.24931.1	0.554424	3.555257	0.078751	0.462411	0.0	0.0	0.0	0.0	0.57931	0.081459	0.40942	0.0	0.947865	0.0	0.0	0.0	0.348488	0.495797	0.0	0.0	0.14234	0.536511	1.519289	0.141328
10	66137591	66137798	MSTRG.2493.16	0.0	0.266875	0.085173	0.115869	0.0	0.0	0.0	0.0	0.0	0.0	1.684685	0.0	0.118124	0.0	0.005229	0.0	0.093943	0.001265	0.07225	0.615419	0.188509	0.0	0.46114	0.135816
10	66137550	66137798	MSTRG.2493.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.396389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	111740871	111741225	MSTRG.24934.1	1.647664	7.046533	1.550894	3.210846	17.117029	7.42446	4.384238	3.126185	5.424206	0.349233	3.709145	1.877659	0.228706	16.689346	3.22076	1.318553	7.509704	2.142836	8.137736	2.003763	14.127723	2.026529	0.769019	1.665138
3	111740871	111741225	MSTRG.24934.2	0.0	0.0	0.0	0.570479	18.419277	0.0	0.0	0.154777	0.0	0.0	0.034491	0.0	0.0	0.0	0.0	0.0	0.0	0.825378	0.0	0.0	64.322212	0.0	0.0	1.334813
3	111791607	111791764	MSTRG.24938.1	0.388414	11.59086	2.170272	0.732546	1.752807	1.317235	0.0	2.591809	0.0	1.257892	8.62406	4.34017	0.349116	3.894196	0.0	3.604993	2.852001	0.574924	1.037766	0.576571	3.475065	0.345292	1.142929	1.022637
3	111835168	111835387	MSTRG.24942.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005786
3	113071324	113071685	MSTRG.24955.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210837	0.0	0.0	0.0	0.0	0.0	1.316694	0.43194	0.0	1.077186	0.0	0.0	0.0	0.134711
10	65823177	65824253	MSTRG.2495.6	0.010349	0.105906	0.022264	0.002519	0.077133	1.421457	0.0	0.005176	0.029875	0.006473	0.881193	0.0	0.074486	0.112971	0.187101	0.0	0.11763	0.070682	0.033144	0.438059	0.201765	0.129448	0.01286	0.043406
10	65823177	65824253	MSTRG.2495.8	0.233277	0.257608	0.044919	0.03944	1.074821	0.475157	0.0	0.0	0.0	0.000522	0.218237	0.0	0.431359	0.039829	0.0	0.0	0.102386	0.042489	0.315563	0.049996	0.285803	0.099735	0.0	0.724619
3	113187730	113194380	MSTRG.24958.1	1.705167	0.0	0.0	2.114539	0.0	5.287741	0.0	3.948335	0.0	0.045549	1.09416	0.0	0.324597	2.455366	0.0	0.033208	2.643822	4.228824	2.968464	1.240411	0.442747	1.901027	3.153001	0.934598
10	65823177	65824253	MSTRG.2495.9	0.0	0.0	0.0	0.0	0.0	0.211448	0.0	0.0	0.0	0.018053	7.32429	0.0	0.0	0.248009	0.0	0.0	0.0	0.125419	0.035672	0.0	2.072473	0.0	0.0	0.406832
3	113538389	113538556	MSTRG.24965.1	0.500604	0.0	0.074834	0.643537	0.171381	0.894905	0.0	12.503415	0.914767	0.148367	0.726423	0.4377	0.0	0.234642	0.091487	0.0	0.533607	0.0	2.629101	0.0	0.504178	0.534772	0.146516	0.949447
3	114116822	114123626	MSTRG.24968.1	0.0	0.052185	0.0	0.258009	0.0	1.124743	0.0	43.079826	0.0	0.0	0.154858	0.0	0.229898	0.27472	0.0	0.0	0.035125	0.0	0.453617	0.0	0.210809	0.149339	0.0	0.06178
3	114164096	114164246	MSTRG.24969.1	1.281619	4.911753	1.462796	4.772413	4.044166	8.486248	1.501441	3.764568	1.499708	0.713257	7.354038	2.734407	2.992834	5.612679	1.321527	0.717083	0.527801	4.132058	2.378693	1.767208	55.926105	2.217416	1.649434	8.47938
3	114164096	114164246	MSTRG.24969.2	0.0	1.563522	4.756893	0.0	0.0	3.232001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.001101	0.0	1.116302	0.0	12.14084	1.87551	0.0	6.642879
3	114164137	114164246	MSTRG.24969.3	0.001046	2.226574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.727329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	114164137	114164246	MSTRG.24969.4	1.606695	0.0	0.0	0.842526	4.232186	1.429263	0.0	0.0	0.0	0.0	6.784948	0.0	0.0	0.0	0.0	1.633705	5.988037	0.0	0.581582	0.0	17.579163	0.0	2.822875	0.882755
3	116244415	116244499	MSTRG.24972.1	0.0	5.81593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116553538	116553617	MSTRG.24973.1	0.0	5.288763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116379074	116379604	MSTRG.24975.1	0.0	4.437727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116380981	116381820	MSTRG.24975.2	0.0	3.024781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116380981	116381820	MSTRG.24975.3	0.0	0.569702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116413868	116414370	MSTRG.24977.1	0.0	4.998189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.601741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	115896730	115910830	MSTRG.24980.6	0.100334	0.253688	0.023729	3.231606	0.326744	5.985329	1.069261	0.032451	0.095189	0.370078	0.979347	0.305892	0.199217	0.087843	0.020483	0.438368	0.151897	0.053926	20.510908	0.024003	1.916613	2.14031	0.034072	1.480156
3	115846493	115895944	MSTRG.24980.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.465352	0.0	0.0	0.0	0.0	0.0
10	65841974	65842546	MSTRG.2498.1	0.230164	0.139813	0.056358	0.027514	0.0	0.283879	0.0	0.0	0.0	0.0	0.560323	1.732991	0.0	0.0	0.0	0.0	0.145154	0.470305	0.0	0.513031	1.1322	0.0	0.617296	0.176004
3	115712451	115761530	MSTRG.24981.1	0.180443	0.041563	0.038792	8.061573	0.227331	7.521822	2.158702	0.034823	0.052021	0.866417	2.258752	0.445528	0.110832	0.132794	0.09467	0.944445	0.228267	0.124129	1.580535	0.056942	2.23772	2.977879	0.025635	4.09939
3	115719213	115761530	MSTRG.24981.2	0.0	0.0	0.0	1.200284	0.0	6.795099	0.0	0.0	0.0	0.0	0.718865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.643383	0.0	0.517806	3.188008	0.0	2.164319
3	115725895	115761530	MSTRG.24981.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.344342	0.0	0.0	0.0	0.0	0.0
3	115722883	115761530	MSTRG.24981.4	0.0	0.0	0.0	0.0	0.0	5.341399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	65841901	65842546	MSTRG.2498.2	0.0	2.8e-05	0.0	0.047228	0.0	0.000298	0.0	0.0	0.0	0.0	0.011809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013913	0.417476	0.0	0.029153	0.025205
3	115810598	115825802	MSTRG.24982.1	0.114718	0.068303	0.020332	5.787728	0.19466	11.323359	1.976555	0.142428	0.021671	0.756285	1.969456	0.513682	0.222115	0.129901	0.050825	0.807038	0.141891	0.054324	12.563735	0.033412	5.508574	5.054736	0.036148	3.196306
3	115829608	115829771	MSTRG.24982.2	0.111736	0.010995	0.036486	2.653025	0.077736	1.429129	0.0	0.0	0.0	0.104257	0.527605	0.226053	0.0	0.026048	0.0	0.132698	0.090976	0.043341	2.417239	0.013089	0.285917	0.632296	0.0	1.247013
3	115894784	115894840	MSTRG.24983.1	0.0	2.805434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116762239	116762542	MSTRG.24984.1	0.0	5.82992	0.0	0.408316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	116624021	116628103	MSTRG.24985.1	0.0	0.0	0.0	0.068708	0.0	16.647249	0.0	0.0	0.146052	0.021156	0.050937	0.0	0.0	0.0	0.0	1.576141	0.0	0.0	0.0	0.0	1.463741	0.0	0.0	0.03813
3	116994163	116994643	MSTRG.24994.1	0.0	0.0	0.0	0.024893	0.425777	0.466947	0.0	0.0	0.0	0.0	0.231015	0.0	0.0	0.073381	0.0	0.0	0.072301	0.0	0.034722	0.000843	0.022197	0.012542	0.0	0.024367
3	117057911	117058056	MSTRG.24995.1	0.0	3.320853	0.0	3.006676	1.985856	6.296443	0.0	0.0	8.689685	1.624471	1.095668	0.0	0.0	0.408775	1.340596	2.295512	1.610917	0.44859	3.042291	0.558807	1.495594	2.062109	0.963531	2.040991
3	117104961	117105412	MSTRG.25000.1	0.0	8.277167	0.0	0.0	0.070817	0.464415	0.0	0.0	0.0	0.0	0.258207	0.0	0.0	0.033001	0.0	0.0	0.0	0.0	1.144464	0.0	0.198961	0.0	0.0	0.0
3	117104961	117105412	MSTRG.25000.2	0.402552	72.268944	0.0	0.038192	1.456876	0.66379	0.0	0.0	0.0	0.0	0.966118	0.0	0.0	0.252572	0.0	0.0	0.204828	0.0	1.420477	0.0	1.844712	0.0	0.0	0.0
3	118011039	118011153	MSTRG.25004.1	0.0	5.46025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	32219773	32219985	MSTRG.250.1	0.0	0.0	0.0	0.0	0.0	1.862342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016513	0.0	0.0
3	118612384	118612477	MSTRG.25013.1	0.387572	5.833657	0.0	0.284454	0.0	0.523831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.998066	1.640409	0.15396	0.0	0.609276	0.0	0.0	0.091044
3	118955020	118955412	MSTRG.25020.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.574723	0.0	0.0	0.0	0.0	0.28394	0.0	0.0	0.0	0.0	0.0	0.0
3	119057554	119058675	MSTRG.25022.1	2.532831	0.0	3.170141	22.297026	1.393189	0.939	0.0	7.706923	5.374683	4.659608	7.850049	0.0	12.958609	3.373441	0.914274	1.435989	3.088777	0.950915	0.188277	0.999127	0.530757	6.623433	4.440965	1.262964
3	119180282	119180398	MSTRG.25027.1	0.814987	0.062265	0.179849	2.6197	5.451344	7.733653	3.478541	2.094977	0.59811	0.67398	9.63975	2.707416	1.293595	2.130931	0.133095	2.374905	2.662141	0.508371	24.211529	0.0	4.388176	7.033354	0.173259	3.356216
4	113595	113704	MSTRG.25031.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.642172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.549319	0.0
4	171195	171393	MSTRG.25032.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.417235	1.283566	0.0	0.0	0.0	2.087896	0.0	0.671029	0.0	0.0	1.887021	5.464129	0.0	0.0	6.287498
4	238952	239440	MSTRG.25035.1	0.37359	0.0	0.092475	0.0	0.0	0.267066	0.0	0.0	0.0	0.0	0.558445	0.0	0.0	0.0	0.164888	0.0	0.198468	0.0	0.0	0.052474	0.0	0.352101	0.0	1.964827
3	119537491	119546740	MSTRG.25040.40	1.402747	1.600169	1.101345	3.100993	3.117034	12.979159	4.688555	1.668094	2.900013	2.891045	9.294213	9.69188	2.610915	5.494831	1.460769	3.613078	3.375065	1.108669	10.737925	0.913091	11.924047	2.782073	0.930624	3.910439
3	119688103	119688114	MSTRG.25045.1	2.034168	0.0	2.112463	6.242342	3.982365	16.691853	0.0	0.740705	2.28105	0.735553	5.587307	0.0	0.0	0.556849	0.0	1.067532	5.094316	0.974902	10.089341	0.63107	10.385492	5.931896	0.488396	1.158617
3	119771402	119772983	MSTRG.25046.1	1.839136	0.586394	0.512534	5.195621	7.265474	7.264813	2.912222	7.495987	2.263285	1.052054	5.996408	5.81709	5.197522	8.691411	0.371162	1.636573	5.064624	0.977107	10.635257	0.11518	0.719729	9.788203	1.028262	5.984478
10	66308587	66309429	MSTRG.2505.1	28.394312	2.01684	37.700348	34.983513	13.524843	4.992673	2.617638	0.836717	49.913055	16.903782	17.602943	39.656887	18.257933	0.080842	4.882152	0.186568	19.005932	35.736397	50.375374	4.334559	24.927401	38.440067	14.956957	17.126381
10	66308587	66309429	MSTRG.2505.2	13.289226	1.316856	6.411308	30.702312	15.320806	60.679363	0.0	1.550788	3.709261	9.076144	12.727618	0.0	2.923885	5.532073	9.676021	1.528564	43.344486	8.877311	11.495445	0.291395	147.81218	15.905519	0.04154	7.064455
10	66308587	66309429	MSTRG.2505.3	21.568827	23.809782	30.795843	12.837025	35.933338	185.077362	59.852528	26.186459	29.5795	34.62936	47.277843	69.737686	17.16803	45.832474	43.439281	19.555397	20.495508	45.993401	28.501019	45.555027	244.562347	21.305225	42.480747	61.10218
10	66308587	66309429	MSTRG.2505.4	17.200323	9.281041	1.706941	38.115276	1.700719	7.791544	0.0	0.92578	12.459991	13.796463	22.427992	7.835495	6.253328	1.098578	2.511363	11.440029	38.861809	15.693377	4.632018	6.52435	112.534286	21.301853	3.495795	14.583788
10	66308587	66309429	MSTRG.2505.5	0.013574	0.0	0.0	0.086786	0.061376	88.030472	0.0	0.382369	0.0	0.13364	0.203647	0.112533	0.0	0.070916	0.016131	0.0	0.278022	0.0	0.051795	0.0	0.0	0.354417	0.0	0.058221
4	441284	441633	MSTRG.25058.1	5.054081	2.718958	9.251194	6.891078	8.177004	13.420299	14.956537	6.81041	5.050483	1.64769	14.033888	0.0	8.441845	7.814299	2.059957	0.649509	12.28598	3.182678	4.994707	0.390149	18.984274	5.512996	3.07325	8.891696
4	451697	451836	MSTRG.25059.1	0.0	0.067563	0.0	0.0	0.0	0.234414	0.0	0.075523	0.588761	0.034733	0.222369	0.0	0.0	0.0	0.596541	0.0	0.106444	0.292844	0.052376	0.207084	0.122497	0.0	0.0	0.059729
4	604338	604489	MSTRG.25062.1	0.0	0.128839	0.236573	0.0	0.0	1.154466	0.0	0.0	0.0	0.0	0.16875	0.0	0.0	31.828737	0.0	0.0	0.058681	0.0	0.027533	0.0	0.268568	0.0	0.0	0.0
4	1183330	1183502	MSTRG.25065.1	0.0	0.231863	0.0	0.223297	0.931145	0.636208	0.0	0.0	0.0	0.0	0.750043	0.0	0.0	0.0	0.0	0.0	0.0	0.151287	0.057727	0.0	12.590684	0.067562	0.0	6.550193
4	1190480	1192092	MSTRG.25066.3	0.0	0.0	0.0	0.0	0.536371	0.106272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073775	0.0	0.0	4.201367	0.402934	0.0	0.024534
4	1222336	1223293	MSTRG.25070.1	1.655583	0.630038	0.105584	0.158637	0.721309	0.16365	0.0	1.531912	0.553496	21.02733	6.118345	4.269223	0.536039	2.660456	0.963584	0.214084	1.029995	4.254066	0.082857	0.532622	1.864954	0.650605	0.742742	8.206453
4	1267231	1268379	MSTRG.25071.1	0.536283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022484	0.0	1.516818	6.410908
4	1464027	1464267	MSTRG.25072.1	0.0	5.201505	0.0	0.0	0.566675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109699	0.0	0.0	0.0	0.0	0.0
4	1508771	1511026	MSTRG.25074.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.688314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.929427	0.0	0.0	0.0	0.0	0.0	0.0
4	1509049	1511026	MSTRG.25074.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.448509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.102414	0.0	0.0	0.0	0.0	0.0	0.0
4	2271121	2273718	MSTRG.25077.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.762782
4	2332025	2332294	MSTRG.25079.1	0.0	5.718523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.631554	0.0	0.0	0.0
4	2349426	2349595	MSTRG.25080.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159989	0.0	8.768228	0.0	0.0	0.257787
4	2345169	2345238	MSTRG.25081.1	0.0	7.459846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2343330	2344000	MSTRG.25081.2	0.0	5.268729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2350224	2351763	MSTRG.25082.1	0.06247	0.0	0.046186	0.0	0.0	0.0	0.0	0.0	0.0	0.085278	0.16364	0.0	0.0	0.10664	0.0	0.0	0.102734	0.0	0.0	0.0	14.206895	0.0	0.0	0.138558
4	2363889	2364110	MSTRG.25083.1	0.0	0.0	6.763294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.476764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094616	0.0	7.671963
4	2399995	2400479	MSTRG.25084.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.799076
4	1584225	1584464	MSTRG.25085.1	0.0	9.688338	0.0	0.0	0.547412	0.490884	0.0	0.0	0.0	0.0	2.23388	0.0	0.0	0.291147	0.0	0.0	0.173085	0.0	0.36797	0.0	0.282361	0.074016	0.0	0.261098
4	1724658	1725953	MSTRG.25087.1	0.164456	0.049667	0.2048	0.428508	0.0	9.57352	0.0	0.155504	0.062025	0.332119	0.964074	0.0	0.516277	2.82088	0.268195	0.13467	0.114356	0.153703	0.437207	0.630876	6.928136	0.488047	0.120823	0.543665
4	1842304	1842465	MSTRG.25091.1	0.293277	2.260954	0.0	0.202734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.925743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.447298	0.0	0.0	0.0
4	2657777	2658966	MSTRG.25093.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.354829	0.0	0.0	0.0
4	2673290	2677062	MSTRG.25096.1	0.0	0.075993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.693401	0.0	0.0	0.0
4	2697057	2697629	MSTRG.25097.1	0.0	0.054573	0.07672	0.023878	0.0	0.0	0.0	0.0	0.0	0.0	0.065231	0.0	0.330852	0.0	0.0	0.0	0.064851	0.171653	0.0	0.0	10.186815	0.0	0.0	0.0
4	2738235	2738452	MSTRG.25100.1	0.0	0.288148	0.0	0.425358	0.0	1.906726	0.0	0.651904	0.0	0.0	4.184533	39.005051	0.301953	4.020507	0.147501	3.458624	3.09924	0.131365	0.324043	0.0	25.713213	0.109978	0.250468	2.911954
4	2738235	2738452	MSTRG.25100.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.260599	0.0	0.0	0.0	0.0	0.0	0.579734	0.0	0.0	0.0	3.616462	0.743959	0.0	0.372571
4	2898248	2898457	MSTRG.25105.1	0.0	11.57354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.149409	2.399121	0.0	0.0	0.073715
4	2898248	2898457	MSTRG.25105.2	0.0	7.274586	0.0	0.0	0.0	0.346775	0.0	0.0	0.0	0.334268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.700161	5.17272	0.0	0.0	0.0
1	32247736	32253604	MSTRG.251.1	0.0	0.0	0.0	0.048115	0.0	58.592529	0.0	0.0	0.0	0.047741	0.022545	0.0	0.0	0.0	0.0	0.163959	0.0	0.0	0.013627	0.0	0.300111	0.109637	0.010954	0.087802
4	4207753	4208033	MSTRG.25110.1	0.0	6.14005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73567	0.0	0.0	0.0
4	4207753	4208033	MSTRG.25110.2	0.0	4.125922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	4283490	4283700	MSTRG.25111.1	0.660887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.172496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.420839	0.851822	0.0	0.0	0.0	0.0	0.0	6.964363
4	4397581	4397818	MSTRG.25114.1	0.0	0.0	0.0	0.064388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.215472	0.0	0.0	0.0
4	4705831	4706004	MSTRG.25116.1	0.0	24.933498	0.0	1.670978	0.0	4.748295	0.0	0.0	0.957403	0.395109	0.53901	0.0	0.0	1.612086	0.0	0.0	0.34259	0.0	0.0	0.0	4.442852	1.481678	0.0	1.735718
4	4704006	4704466	MSTRG.25116.2	0.0	12.94869	0.07252	0.377807	2.053295	7.394713	0.0	0.0	1.207403	0.479819	1.243062	0.0	1.145617	0.0	0.0	0.0	0.488566	0.255669	2.064126	0.088791	0.375072	1.091638	0.270248	1.192963
4	4705831	4706004	MSTRG.25116.3	0.528175	5.681046	1.14065	0.704892	0.0	0.0	0.0	7.119511	0.0	1.956158	3.161797	0.0	0.0	0.889853	0.0	0.0	0.517224	1.837638	2.184379	0.0	4.236571	1.712636	0.056457	2.130257
4	5005169	5005959	MSTRG.25120.1	8.20585	0.60373	4.642021	0.354102	0.0	0.0	0.0	0.0	0.8482	0.0	0.460173	0.0	0.0	0.0	0.154271	0.0	6.752064	1.974419	0.0	0.414284	0.0	0.111771	0.0	0.86438
10	66694898	66697216	MSTRG.2512.1	13.03817	0.159323	1.331742	2.068449	0.0	0.0	0.0	0.0	8.672771	1.055736	1.033621	16.004499	0.361648	0.460728	13.799131	0.0	9.559806	7.766168	0.0	7.207051	3.418725	1.152661	0.0	8.240964
4	5017061	5017739	MSTRG.25122.1	0.0	8.212295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	5017061	5017739	MSTRG.25122.2	0.280316	7.71925	0.392946	0.401902	0.0	0.698009	0.0	0.597985	0.0	0.0	0.934668	0.0	0.0	0.366069	0.0	0.0	0.878355	0.484752	0.240311	0.601855	1.911312	0.426606	0.0	0.381357
4	5602089	5612455	MSTRG.25125.5	0.268389	0.179025	0.013913	2.610522	0.044702	32.847366	0.29774	1.390508	0.186636	0.294656	2.10071	0.191955	0.257062	0.052244	0.024508	0.055607	0.192407	0.202453	0.021148	0.134353	0.731161	0.895568	0.054842	0.261334
4	5503610	5506580	MSTRG.25126.1	0.0	0.223243	0.018217	1.741408	0.0	28.009562	0.0	2.2623	0.325859	0.135932	1.692234	0.0	0.184452	0.0	0.0	0.0	0.097498	0.197476	0.073187	0.015531	0.0	0.623121	0.136881	0.784179
4	5506324	5506580	MSTRG.25126.2	0.317524	0.0	0.0	1.727472	0.0	20.446058	0.0	1.362235	0.430296	0.248923	2.726579	0.265641	0.00568	0.0	0.0	0.0	0.1605	0.543659	0.0	0.0	0.109464	0.904996	0.0	0.487914
